post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"ILINK 155/ 12R POWER28",ilink-155-12r-power28,,477,,155/12,Publicada,,0,"2023-08-30 12:13:00",1,open,501934,,,no,no,0,45000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ilink-155-12r-power28/,0,,,simple,outofstock,"Ancho > 155|Marca > ILINK",,,,,,,,,,,,,
"WEST LAKE 165/ 13R SL305",west-lake-165-13r-sl305,,479,"Diseño especial para minivans y autos compactos. La construcción combinada de la carcasa de poliéster y las correas de acero proporciona una durabilidad sobresaliente.
La larga vida útil del neumático proporciona un valor notable para los usuarios finales",,Publicada,,0,"2023-08-30 12:15:00",1,open,506072,,,no,no,6,75999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-165-13r-sl305/,0,,,simple,,"Aro > 13|Ancho > 165|Marca > WESTLAKE",,,,,,,,,,,,,
"WINDFORCE 165/65 13R CATCHFORS H/P",windforce-165-65-13r-catchfors-h-p,,484,,165/65/13,Publicada,,0,"2023-08-30 12:20:00",1,open,501916,,,no,no,6,39000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/windforce-165-65-13r-catchfors-h-p/,0,,,simple,,"Aro > 13|Ancho > 165|Alto > 65|Marca > WINDFORCE",,,,,,,,,,,,,
"LING LONG 165/70 13R GREEN MAX ECO TOURING",ling-long-165-70-13r-green-max-eco-touring,,488,,165/70/13,Publicada,,0,"2023-08-30 12:25:00",1,open,503085,,,no,no,10,35000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ling-long-165-70-13r-green-max-eco-touring/,0,,,simple,,"Aro > 13|Ancho > 165|Alto > 70|Marca > LINGLONG",,,,,,,,,,,,,
"WEST LAKE 165/70 14R RP18",west-lake-165-70-14r-rp18,,491,"Un compuesto de la banda de rodadura para todas las estaciones y un patrón simétrico de la banda de rodadura proporcionan una tracción sólida sobre pavimento seco o húmedo.
El dibujo de la banda de rodadura no es direccional, lo que facilita mucho la rotación de los neumáticos y ayuda a prolongar la vida útil de la banda de rodadura.",,Publicada,,0,"2023-08-30 12:29:00",1,open,506069,,,no,no,6,53000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/06/neumaticos-freire-wastelake-175-70-r13-82t.jpg ! alt :  ! title : neumaticos-freire-wastelake-175-70-r13-82t ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l2.jpg ! alt :  ! title : westlake-sa37-l2 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/06/westlake-sa37-l1.jpg ! alt :  ! title : westlake-sa37-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-165-70-14r-rp18/,0,,,simple,,"Aro > 14|Ancho > 165|Alto > 70|Marca > WESTLAKE",,,,,,,,,,,,,
"WEST LAKE 175/65 14R RP18",west-lake-175-65-14r-rp18,,492,"Un compuesto de la banda de rodadura para todas las estaciones y un patrón simétrico de la banda de rodadura proporcionan una tracción sólida sobre pavimento seco o húmedo.
El dibujo de la banda de rodadura no es direccional, lo que facilita mucho la rotación de los neumáticos y ayuda a prolongar la vida útil de la banda de rodadura.",,Publicada,,0,"2023-08-30 12:30:00",1,open,505909,,,no,no,1,54999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-175-65-14R-RP18.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-175-65-14R-RP18 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-175-65-14R-RP18-1.png ! alt :  ! title : neumáticos-freire-WEST-LAKE-175-65-14R-RP18-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-175-65-14r-rp18/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 65|Marca > WESTLAKE",,,,,,,,,,,,,
"LING LONG 175/65 14R GREEN MAX ECO TOURING",ling-long-175-65-14r-green-max-eco-touring,,493,,175/65/14,Publicada,,0,"2023-08-30 12:31:00",1,open,502747,,,no,no,0,40000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-LING-LONG-175-65-14R-GREEN-MAX-ECO-TOURING.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-175-65-14R-GREEN-MAX- ECO-TOURING ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ling-long-175-65-14r-green-max-eco-touring/,0,,,simple,outofstock,"Aro > 14|Ancho > 175|Alto > 65|Marca > LINGLONG",,,,,,,,,,,,,
"KUMHO 175/65 14R ECOWING ES31",kumho-175-65-14r-ecowing-es31,,494,"Kumho Tyre ha presentado el nuevo Kumho Ecowing ES31, un neumático de verano para turismos pequeños,
compactos y de tamaño medio que destaca por su tecnología de baja resistencia a la rodadura que optimiza el consumo de combustible.",,Publicada,,0,"2023-08-30 12:31:00",1,open,505933,,,no,no,8,64999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-175-65-14R-ECOWING-ES31.jpg ! alt :  ! title : neumáticos-freire-KUMHO-175-65-14R-ECOWING-ES31 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-175-65-14r-ecowing-es31/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 65|Marca > KUMHO",,,,,,,,,,,,,
"KUMHO 175/70 13R KR26",kumho-175-70-13r-kr26,,496,"Diseñado para conductores de vehículos compactos, híbridos y de tamaño mediano en busca de neumáticos con baja resistencia a la rodadura, el Kumho Sense KR26 ofrece alta comodidad de marcha.

El neumático Kumho Sense KR26 cuenta con altos niveles de tracción sobre mojado y seco así como una excelente estabilidad, lo cual mejora de la confianza del conductor. Todos los neumáticos Kumho KR26 están respaldados por una garantía de 80 mil kilometros de desgaste.

Características principales del Kumho Sense KR26
Entre las principales características de los neumáticos Kumho Sense KR26 se puede mencionar una composición equilibrada y un rendimiento de alta así como una simétrica húmeda y seca. El campo de medidas está optimizado para los segmentos de coches pequeños y medianos. El Kumho Sense KR26 también ofrece una gran gama de tamaños para los híbridos.

La secuenciación de rodadura ayuda a compensar el ruido mientras el neumático gira, lo cual mantiene la cabina de tu vehículo silenciosa. Las calificaciones de desgaste de 460 o 520 en la mayoría de los tamaños aseguran una larga vida.

El Kumho Sense KR26 es un neumático económico para uso diario y es el más adecuado para vehículos como el Ford Fusion, Subaru interior, Toyota Corolla, Honda Civic y otros coches de una variedad similar.

Datos de usuario señalan que los neumáticos Kumho Sense KR26 no son aceptables en condiciones de nieve de luz, sino que comienzan a fallar en varias pulgadas de nieve o en condiciones de nieve o hielo mixtos. Si eres un comprador de los Kumho Sense KR26 y vives en un clima de invierno difícil, sería prudente tener un conjunto de neumáticos de nieve a la mano también.",,Publicada,,0,"2023-08-30 12:33:00",1,open,505950,,,no,no,4,55000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-175-70-13R-KR26.jpg ! alt :  ! title : neumáticos-freire-KUMHO-175-70-13R-KR26 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-175-70-13r-kr26/,0,,,simple,,"Aro > 13|Ancho > 175|Alto > 70|Marca > KUMHO",,,,,,,,,,,,,
"LING LONG 175/70 13R GREENMAX ECOTOURING",ling-long-175-70-13r-greenmax-ecotouring,,497,,175/70/13,Publicada,,0,"2023-08-30 12:34:00",1,open,501919,,,no,no,1,39999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-LING-LONG-175-70-13R-GREENMAX-ECOTOURING-1-1.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-175-70-13R-GREENMAX-ECOTOURING- ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ling-long-175-70-13r-greenmax-ecotouring/,0,,,simple,,"Aro > 13|Ancho > 175|Alto > 70|Marca > LINGLONG",,,,,,,,,,"82 = hasta 475 kg",3|1|0,"T = hasta 190 km/h",4|1|0
"KUMHO 175/70 14R ECOWING ES31",kumho-175-70-14r-ecowing-es31,,498,"Kumho Tyre ha presentado el nuevo Kumho Ecowing ES31, un neumático de verano para turismos pequeños,
compactos y de tamaño medio que destaca por su tecnología de baja resistencia a la rodadura que optimiza el consumo de combustible.",,Publicada,,0,"2023-08-30 12:35:00",1,open,505981,,,no,no,0,65000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-175-70-14R-ECOWING-ES31.jpg ! alt :  ! title : neumáticos-freire-KUMHO-175-70-14R-ECOWING-ES31 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-175-70-14r-ecowing-es31/,0,,,simple,outofstock,"Aro > 14|Ancho > 175|Alto > 70|Marca > KUMHO",,,,,,,,,,,,,
"WEST LAKE 175/70 14R SL369",west-lake-175-70-14r-sl369,,501,"El resistente SL369 All-Terrain está diseñado para hacer frente a las condiciones de todo terreno y rocosas, de frente. Los surcos anchos y profundos con bloques de la banda de rodadura de conmutación hacia atrás brindan una tracción óptima fuera de la carretera en condiciones inclementes, mientras que el patrón de la banda de rodadura permite una conducción silenciosa y cómoda en la carretera.
La SL369 es la llanta a la que se puede acceder y que ofrece un gran equilibrio entre el rendimiento del camión tanto dentro como fuera de la carretera.

&nbsp;

&nbsp;",,Publicada,,0,"2023-08-30 12:37:00",1,open,501764,,,no,no,4,70000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-175-70-14R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-175-70-14R-SL369 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-175-70-14r-sl369/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 70|Marca > WESTLAKE",,,,,,,,,,,,,
"LING LONG 175/80 14R CROSSWIND AT",ling-long-175-80-14r-crosswind-at,,503,,175/80/14,Publicada,,0,"2023-08-30 12:39:00",1,open,505983,,,no,no,2,72000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-LING-LONG-175-80-14R-CROSSWIND-AT.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-175-80-14R-CROSSWIND-AT ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/ling-long-175-80-14r-crosswind-at/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 80|Marca > LINGLONG",,,,,,,,,,,,,
"WEST LAKE 185/ 14R H188",west-lake-185-14r-h188,,504,"Beneficios y características
Valioso neumático comercial para vehículos comerciales para vehículos en carreteras pavimentadas
5 ranuras de costilla proporcionan un mejor manejo y comodidad
Cubierta de poliéster con correas de acero para una buena durabilidad",,Publicada,,0,"2023-08-30 12:40:00",1,open,505990,,,no,no,2,91999,78990,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-14R-H188-1.png ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-14R-H188 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-14R-H188-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-14R-H188-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-14r-h188/,0,,,simple,,"Aro > 14|Ancho > 185|Marca > WESTLAKE",,,,,,,,,,,,,
"TRIANGLE 185/ 14R TR645",triangle-185-14r-tr645,,505,"Triangle TR645 está diseñado especialmente para los vehículos que transportan bienes o los autobuses de pasajeros que se usan en ciudad como en zonas donde se necesita una tracción especial.
Su funcionamiento es estable y su kilometraje, largo, para ayudar a las necesidades de los conductores de camionetas.",,Publicada,,0,"2023-08-30 12:41:00",1,open,501885,,,no,no,2,79999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-TRIANGLE-185-14R-TR645.jpg ! alt :  ! title : neumáticos-freire-TRIANGLE-185-14R-TR645 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-185-14r-tr645/,0,,,simple,,"Aro > 14|Ancho > 185|Marca > TRIANGLE",,,,,,,,,,,,,
"WEST LAKE 185/55 15R SA57",west-lake-185-55-15r-sa57,,507,"Características
Nueva generación de neumáticos direccionales de ultra alto rendimiento
Las ranuras en V circunferenciales aseguran un excelente drenaje de agua
Las costillas centrales fuertes proporcionan un manejo extraordinario mientras se conduce
La composición de SILICA mejorada mejora el agarre húmedo y seco",,Publicada,,0,"2023-08-30 12:43:00",1,open,506007,,,no,no,4,70999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-55-15R-SA57.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-55-15R-SA57 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-55-15r-sa57/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 55|Marca > WESTLAKE",,,,,,,,,,,,,
"WEST LAKE 185/55 15R Z108",west-lake-185-55-15r-z108,,509,"Neumático de turismo de alto confort para todas las estaciones y carreteras pavimentadas, La estructura mejorada del neumático garantiza una conducción suave y un manejo seguro,
Cinco fuertes nervaduras en la banda de rodadura mejoraron la precisión",,Publicada,,0,"2023-08-30 12:44:00",1,open,502813,,,no,no,1,58999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-55-15R-Z108.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-55-15R-Z108 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-55-15r-z108/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 55|Marca > WESTLAKE",,,,,,,,,,,,,
"TRIANGLE 185/55 15R ADVANTEX",triangle-185-55-15r-advantex,,510,,185/55/16,Publicada,,0,"2023-08-30 12:45:00",1,open,501604,,,no,no,1,64999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-TRIANGLE-185-55-15R-ADVANTEX.jpg ! alt :  ! title : neumáticos-freire-TRIANGLE-185-55-15R-ADVANTEX ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-185-55-15r-advantex/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 55|Marca > TRIANGLE",,,,,,,,,,,,,
"WEST LAKE 185/55 16R RP26",west-lake-185-55-16r-rp26,,511,"Características
Estructura mejorada de la llanta en comparación con la competencia para una vida útil más larga y una mayor comodidad
Compuesto especial ofrece una notable tracción del neumático.",,Publicada,,0,"2023-08-30 12:45:00",1,open,505929,,,no,no,0,69000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-55-16R-RP26.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-55-16R-RP26 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-55-16R-RP26-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-55-16R-RP26-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-55-16r-rp26/,0,,,simple,outofstock,"Aro > 16|Ancho > 185|Alto > 55|Marca > WESTLAKE",,,,,,,,,,,,,
"WEST LAKE 185/55 16R Z -108",west-lake-185-55-16r-z-108,,512,,185/55/16,Publicada,,0,"2023-08-30 12:46:00",1,open,501889,,,no,no,0,65000,59000,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-55-16R-Z-108.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-55-16R-Z-108 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-55-16r-z-108/,0,,,simple,outofstock,"Aro > 16|Ancho > 185|Alto > 55|Marca > WESTLAKE",,,,,,,,,,,,,
"TRIANGLE 185/60 14R TR928",triangle-185-60-14r-tr928,,514,"Características

Excelente drenabilidad en superficies mojadas.
Huella más amplia y uniforme que proporciona un manejo superior y estabilidad a alta velocidad.
Paseo cómodo y tranquilo.",,Publicada,,0,"2023-08-30 12:47:00",1,open,501600,,,no,no,4,54999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-TRIANGLE-185-60-14R-TR928.png ! alt :  ! title : neumáticos-freire-TRIANGLE-185-60-14R-TR928 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-TRIANGLE-185-60-14R-TR928-1.png ! alt :  ! title : neumáticos-freire-TRIANGLE-185-60-14R-TR928-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-185-60-14r-tr928/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 60|Marca > TRIANGLE",,,,,,,,,,,,,
"KUMHO 185/60 15R ECOWING ES31",kumho-185-60-15r-ecowing-es31,,518,"Kumho Tyre ha presentado el nuevo Kumho Ecowing ES31, un neumático de verano para turismos pequeños,
compactos y de tamaño medio que destaca por su tecnología de baja resistencia a la rodadura que optimiza el consumo de combustible, mejora el desgaste.",,Publicada,,0,"2023-08-30 12:49:00",1,open,501762,,,no,no,0,79000,69000,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-185-60-15R-ECOWING-ES31.jpg ! alt :  ! title : neumáticos-freire-KUMHO-185-60-15R-ECOWING-ES31 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-185-60-15r-ecowing-es31/,0,,,simple,outofstock,"Aro > 15|Ancho > 185|Alto > 60|Marca > KUMHO",,,,,,,,,,,,,
"WEST LAKE 185/60 14R RP18",west-lake-185-60-14r-rp18,,520,"Un compuesto de la banda de rodadura para todas las estaciones y un patrón simétrico de la banda de rodadura proporcionan una tracción sólida sobre pavimento seco o húmedo.
El dibujo de la banda de rodadura no es direccional, lo que facilita mucho la rotación de los neumáticos y ayuda a prolongar la vida útil de la banda de rodadura.",,Publicada,,0,"2023-08-30 12:51:00",1,open,505954,,,no,no,2,48000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/westlake-rp18-l1.jpg ! alt :  ! title : westlake-rp18-l1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-60-14r-rp18/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 60|Marca > WESTLAKE",,,,,,,,,,,,,
"KUMHO 185/65 14R ECOWING ES31",kumho-185-65-14r-ecowing-es31,,523,,185/65/14,Publicada,,0,"2023-08-30 12:52:00",1,open,505936,,,no,no,8,78000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-185-65-14R-ECOWING-ES31.jpg ! alt :  ! title : neumáticos-freire-KUMHO-185-65-14R-ECOWING-ES31 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-185-65-14r-ecowing-es31/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 65|Marca > KUMHO",,,,,,,,,,,,,
"KUMHO 185/65 15R ECOWING ES31",kumho-185-65-15r-ecowing-es31,,529,,185/65/15,Publicada,,0,"2023-08-30 12:57:00",1,open,506001,,,no,no,0,81000,,,,,,,,outofstock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-185-65-15R-ECOWING-ES31-.jpg ! alt :  ! title : neumáticos-freire-KUMHO-185-65-15R-ECOWING-ES31- ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-185-65-15r-ecowing-es31/,0,,,simple,outofstock,"Aro > 15|Ancho > 185|Alto > 65|Marca > KUMHO",,,,,,,,,,,,,
"YOKOHAMA 185/65 15R ES32 BLUEHEART",yokohama-185-65-15r-es32-blueheart,,534,"La oferta de verano de la marca Yokohama es otra versión de la popular serie BluEarth. El modelo Yokohama BluEarth Es ES32 es un producto de la más alta calidad (Premium), es una combinación de lo mejor del proveedor japonés y aún mejores prestaciones.

Características
Muy buena adherencia en mojado.
Durabilidad increíble.
Baja resistencia a la rodadura.",,Publicada,,0,"2023-08-30 13:00:00",1,open,506133,,,no,no,4,99000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-YOKOHAMA-185-65-15R-ES32-BLUEHEART.jpg ! alt :  ! title : neumáticos-freire-YOKOHAMA-185-65-15R-ES32-BLUEHEART ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-YOKOHAMA-185-65-15R-ES32-BLUEHEART-1.jpg ! alt :  ! title : neumáticos-freire-YOKOHAMA-185-65-15R-ES32-BLUEHEART-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-185-65-15r-es32-blueheart/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 65|Marca > YOKOHAMA",,,,,,,,,,,,,
"WINDFORCE 185/70 13R CATCHFORS H/T",windforce-185-70-13r-catchfors-h-t,,535,,185/70/13,Publicada,,0,"2023-08-30 13:01:00",1,open,502856,,,no,no,4,42999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/WINDFORCE-185-70-13R-CATCHFORS-HT.jpg ! alt :  ! title : WINDFORCE-185-70-13R -CATCHFORS- HT ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/windforce-185-70-13r-catchfors-h-t/,0,,,simple,,"Aro > 13|Ancho > 185|Alto > 70|Marca > WINDFORCE",,,,,,,,,,,,,
"WEST LAKE 185/70 13R RP18",west-lake-185-70-13r-rp18,,536,"Un compuesto de la banda de rodadura para todas las estaciones y un patrón simétrico de la banda de rodadura proporcionan una tracción sólida sobre pavimento seco o húmedo. El dibujo de la banda de rodadura no es direccional, lo que facilita mucho la rotación de los neumáticos y ayuda a prolongar la vida útil de la banda de rodadura.",,Publicada,,0,"2023-08-30 13:02:00",1,open,501558,,,no,no,4,55999,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WEST-LAKE-185-70-13R-RP18.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-185-70-13R-RP18 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/west-lake-185-70-13r-rp18/,0,,,simple,,"Aro > 13|Ancho > 185|Alto > 70|Marca > WESTLAKE",,,,,,,,,,,,,
"TRIANGLE 185/70 13R TE301",triangle-185-70-13r-te301,,537,,185/70/13,Publicada,,0,"2023-08-30 13:03:00",1,open,505965,,,no,no,8,46000,,,,,,,,instock,no,no,0,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-TRIANGLE-185-70-13R-TE301.jpg ! alt :  ! title : neumáticos-freire-TRIANGLE-185-70-13R-TE301 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/triangle-185-70-13r-te301/,0,,,simple,,"Aro > 13|Ancho > 185|Alto > 70|Marca > TRIANGLE",,,,,,,,,,,,,
